"codigo_pais","pais","anio","pbi_pc","coef_gini","poblacion","exp_servicios","region","nivel_ingreso","pbi_indust_pc","pbi_indust_pc_idx","variacion_idx","grupo"
"TUR","Turkiye",2000,6326.25746472488,NA,65425961,1.943e+10,"Europe & Central Asia","Upper middle income",961.923068114082,296.059295508885,649.703235565094,"Más industrializado"
"TUR","Turkiye",2001,5906.92348536699,NA,66245128,1.5153e+10,"Europe & Central Asia","Upper middle income",868.192574354259,267.211059230865,649.703235565094,"Más industrializado"
"TUR","Turkiye",2002,6211.70542960394,41.4,67048795,1.4045e+10,"Europe & Central Asia","Upper middle income",895.504813633884,275.617180871912,649.703235565094,"Más industrializado"
"TUR","Turkiye",2003,6496.07277294612,42.2,67831730,1.803e+10,"Europe & Central Asia","Upper middle income",971.325157095374,298.953056904556,649.703235565094,"Más industrializado"
"TUR","Turkiye",2004,7061.62219794984,41.3,68592617,2.3085e+10,"Europe & Central Asia","Upper middle income",1089.9891606975,335.475292905805,649.703235565094,"Más industrializado"
"TUR","Turkiye",2005,7623.14640948457,42.6,69329557,2.7822e+10,"Europe & Central Asia","Upper middle income",1181.11670723565,363.5223978395,649.703235565094,"Más industrializado"
"TUR","Turkiye",2006,8078.5153787571,39.6,70045349,2.6093e+10,"Europe & Central Asia","Upper middle income",1281.29494472883,394.355111390805,649.703235565094,"Más industrializado"
"TUR","Turkiye",2007,8477.53328393352,38.4,70158112,3.0006e+10,"Europe & Central Asia","Upper middle income",1353.66121176638,416.627896759962,649.703235565094,"Más industrializado"
"TUR","Turkiye",2008,8447.93976396947,39,71051678,3.7112e+10,"Europe & Central Asia","Upper middle income",1344.46367275018,413.797091457734,649.703235565094,"Más industrializado"
"TUR","Turkiye",2009,7925.30110421185,39,72039206,3.5816e+10,"Europe & Central Asia","Upper middle income",1208.806346048,372.044674964793,649.703235565094,"Más industrializado"
"TUR","Turkiye",2010,8472.57809050119,38.8,73142150,3.6449e+10,"Europe & Central Asia","Upper middle income",1303.8271919728,401.2900539724,649.703235565094,"Más industrializado"
"TUR","Turkiye",1971,3295.46998829981,NA,37518611,NA,"Europe & Central Asia","Upper middle income",344.890884444891,106.150019331983,649.703235565094,"Más industrializado"
"TUR","Turkiye",1972,3456.20727498748,NA,38430221,NA,"Europe & Central Asia","Upper middle income",373.411001786433,114.927899942043,649.703235565094,"Más industrializado"
"TUR","Turkiye",1973,3487.3522082994,NA,39329533,NA,"Europe & Central Asia","Upper middle income",411.941120548172,126.78664436205,649.703235565094,"Más industrializado"
"TUR","Turkiye",1974,3601.7966810353,NA,40210234,5.49e+08,"Europe & Central Asia","Upper middle income",432.331711023885,133.062430910226,649.703235565094,"Más industrializado"
"TUR","Turkiye",1975,3780.9371520204,NA,41053126,6.16e+08,"Europe & Central Asia","Upper middle income",460.295772534062,141.669169457937,649.703235565094,"Más industrializado"
"TUR","Turkiye",1976,4092.05544946496,NA,41899984,5.8e+08,"Europe & Central Asia","Upper middle income",491.581861122193,151.298356711748,649.703235565094,"Más industrializado"
"TUR","Turkiye",1977,4145.06343835049,NA,42773298,5.34e+08,"Europe & Central Asia","Upper middle income",513.327086370646,157.991070797876,649.703235565094,"Más industrializado"
"TUR","Turkiye",1978,4123.30032361003,NA,43645306,4.67e+08,"Europe & Central Asia","Upper middle income",519.169410624448,159.789212936318,649.703235565094,"Más industrializado"
"TUR","Turkiye",1979,4017.92426432571,NA,44510429,6.74e+08,"Europe & Central Asia","Upper middle income",478.024803310521,147.125784997914,649.703235565094,"Más industrializado"
"TUR","Turkiye",1980,3842.04482389031,NA,45408815,7.11e+08,"Europe & Central Asia","Upper middle income",450.199532538724,138.561763263626,649.703235565094,"Más industrializado"
"TUR","Turkiye",1981,3949.28850759335,NA,46321190,1.264e+09,"Europe & Central Asia","Upper middle income",482.99385826015,148.655153568538,649.703235565094,"Más industrializado"
"TUR","Turkiye",1982,4003.50315441713,NA,47322096,1.918e+09,"Europe & Central Asia","Upper middle income",503.130443244691,154.852762672732,649.703235565094,"Más industrializado"
"TUR","Turkiye",1983,4104.90632975913,NA,48447410,1.939e+09,"Europe & Central Asia","Upper middle income",528.105651074796,162.53959614255,649.703235565094,"Más industrializado"
"TUR","Turkiye",2023,14932.8851363122,43.7,85325965,1.05534e+11,"Europe & Central Asia","Upper middle income",2435.85270744585,749.703235565094,649.703235565094,"Más industrializado"
"TUR","Turkiye",2011,9265.85910238578,40,74223629,4.1255e+10,"Europe & Central Asia","Upper middle income",1549.29328121765,476.839253136144,649.703235565094,"Más industrializado"
"TUR","Turkiye",2012,9588.32066531438,40.2,75175827,4.969e+10,"Europe & Central Asia","Upper middle income",1562.2021906701,480.812338682135,649.703235565094,"Más industrializado"
"TUR","Turkiye",2013,10269.4489140773,40.2,76147624,6.5981e+10,"Europe & Central Asia","Upper middle income",1688.43984146816,519.665580901646,649.703235565094,"Más industrializado"
"TUR","Turkiye",2014,10597.9801881716,41.2,77181884,6.9311e+10,"Europe & Central Asia","Upper middle income",1745.88034320297,537.344535738051,649.703235565094,"Más industrializado"
"TUR","Turkiye",2015,11064.6494504662,42.9,78218479,6.2022e+10,"Europe & Central Asia","Upper middle income",1803.52255771681,555.085573442862,649.703235565094,"Más industrializado"
"TUR","Turkiye",2016,11279.6169531569,41.9,79277962,5.1382e+10,"Europe & Central Asia","Upper middle income",1838.21035421834,565.761733455462,649.703235565094,"Más industrializado"
"TUR","Turkiye",2017,12005.6459824832,43.5,80312698,5.9118e+10,"Europe & Central Asia","Upper middle income",1973.9255048714,607.531946920666,649.703235565094,"Más industrializado"
"TUR","Turkiye",2018,12255.0082146169,42.4,81407204,6.547e+10,"Europe & Central Asia","Upper middle income",1970.3860242369,606.44257067234,649.703235565094,"Más industrializado"
"TUR","Turkiye",2019,12238.2950220128,43.8,82579440,7.1665e+10,"Europe & Central Asia","Upper middle income",1904.64498450398,586.208888214234,649.703235565094,"Más industrializado"
"TUR","Turkiye",2020,12338.643833135,43,83384680,3.9256e+10,"Europe & Central Asia","Upper middle income",1945.39005625369,598.749347672521,649.703235565094,"Más industrializado"
"TUR","Turkiye",2021,13670.938029516,44.4,84147318,6.2863e+10,"Europe & Central Asia","Upper middle income",2292.27299146594,705.512477518591,649.703235565094,"Más industrializado"
"TUR","Turkiye",2022,14273.5747654873,44.5,84979913,9.325e+10,"Europe & Central Asia","Upper middle income",2381.19330175015,732.880242459282,649.703235565094,"Más industrializado"
"GBR","United Kingdom",2011,42791.0934313474,33.2,63258810,351459088555.196,"Europe & Central Asia","High income",3829.9595463987,156.669199228392,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2012,43136.7006795996,33.1,63711000,357463178311.423,"Europe & Central Asia","High income",3922.17196659442,160.441261532433,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2013,43585.1936238647,32.7,64139000,374982336273.607,"Europe & Central Asia","High income",4047.34193472095,165.561492813274,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2014,44627.8818268644,33.1,64620000,399967602880.963,"Europe & Central Asia","High income",4168.4903486676,170.517217481087,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2015,45255.3449216209,33.3,65088000,386119931035.021,"Europe & Central Asia","High income",4162.32387787392,170.264970419569,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2016,45888.0105130748,33.1,65607000,373128305572.862,"Europe & Central Asia","High income",4070.80098910356,166.521114245369,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2017,47018.0254757676,32.6,65966000,391204357463.06,"Europe & Central Asia","High income",4113.3898105005,168.263262292497,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2018,47514.7763693453,33.7,66289000,434301279602.868,"Europe & Central Asia","High income",4261.14272318534,174.307276657026,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2019,47864.7588712634,32.8,66631000,431906088265.901,"Europe & Central Asia","High income",4256.90145837291,174.133782510722,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2020,42982.4631007642,32.7,66744000,398323585103.914,"Europe & Central Asia","High income",4336.63119180544,177.395225181393,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2021,46487.3424706549,32.4,66984000,462781135353.438,"Europe & Central Asia","High income",4479.01615264025,183.21965688254,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2022,48433.009835767,NA,67604000,527164095289.691,"Europe & Central Asia","High income",4117.35683871246,168.425538453839,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2023,47934.9375098983,NA,68492000,573144579329.706,"Europe & Central Asia","High income",4115.31668682208,168.342083535035,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1983,24400.1538085665,29.8,56332848,29069860714.6385,"Europe & Central Asia","High income",2618.10866522306,107.096950530221,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1984,25012.2474056338,29.2,56422072,28429354848.994,"Europe & Central Asia","High income",2709.49887550065,110.835379327718,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1985,25853.7914666851,30.4,56550268,31306057100.116,"Europe & Central Asia","High income",2779.93820195042,113.716786490216,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1986,26828.9203252802,31.9,56681396,37070801447.9043,"Europe & Central Asia","High income",2807.63428388398,114.849728738229,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1987,27993.289860294,33.9,56802050,44256903668.9531,"Europe & Central Asia","High income",2935.48945046231,120.079801359721,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1988,29336.7220502717,34.3,56928327,47674196560.7647,"Europe & Central Asia","High income",3142.36293149768,128.54221518492,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1989,29928.0161928787,33.4,57076711,47383388242.0832,"Europe & Central Asia","High income",3258.76834971301,133.303921786963,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1990,30071.2085616955,35.7,57247586,56421927973.0889,"Europe & Central Asia","High income",3242.90031409652,132.654820300839,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1991,29590.9054053428,35,57424897,56277459669.9554,"Europe & Central Asia","High income",3075.19268944079,125.794533934625,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1992,29893.0776793743,35,57580402,64227090367.8235,"Europe & Central Asia","High income",3062.93915311375,125.293287981289,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1993,30862.4118121654,35.1,57718614,62377056550.8619,"Europe & Central Asia","High income",3097.95478673078,126.725645480838,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1994,32308.7952722115,36,57865745,69925271913.9747,"Europe & Central Asia","High income",3241.47269797623,132.59642191003,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1995,33362.0161272507,35.5,58019030,79796038341.2419,"Europe & Central Asia","High income",3098.73458327048,126.757544016046,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1996,34147.3459054033,35.3,58166950,90583641669.2052,"Europe & Central Asia","High income",3099.94598399151,126.807097850391,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1970,19524.6865159129,28,55663250,8116793517.92869,"Europe & Central Asia","High income",2444.61551170336,100,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1971,19833.0569103608,29.3,55896223,9467940896.92077,"Europe & Central Asia","High income",2422.35369880662,99.0893532013455,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1972,20482.7111067345,28.8,56086065,10505766847.5762,"Europe & Central Asia","High income",2456.94557834078,100.504376519677,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1973,21938.2937939268,28.8,56194527,12714091001.4078,"Europe & Central Asia","High income",2671.35675771004,109.275129153079,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1974,21556.1992721976,29,56229974,15440624978.4042,"Europe & Central Asia","High income",2619.0590291812,107.135826335173,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1975,21411.8812069663,27.9,56225800,16965420710.1562,"Europe & Central Asia","High income",2475.5137210874,101.26392920425,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1976,22017.8273799837,27.6,56211968,17933767847.0293,"Europe & Central Asia","High income",2551.42928033281,104.369348395201,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1977,22545.596298244,27.1,56193492,20281632180.3657,"Europe & Central Asia","High income",2700.34174940477,110.46079583792,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1978,23311.6577053372,27.2,56196504,23998663229.9336,"Europe & Central Asia","High income",2765.41072360957,113.122522145934,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1979,23930.4936898844,27.4,56246951,30737103822.8684,"Europe & Central Asia","High income",2845.03042900519,116.379463984618,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1980,23381.0626649925,28.5,56314216,36451798355.9859,"Europe & Central Asia","High income",2738.32837615666,112.014685460645,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1981,23063.5915396279,29.7,56333829,34009692184.2483,"Europe & Central Asia","High income",2568.10172102473,105.051355058912,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1982,23554.7695677663,29.9,56313641,30860640692.9649,"Europe & Central Asia","High income",2565.00497647912,104.924678919831,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2009,42146.5095879962,35.1,62276270,294554605965.115,"Europe & Central Asia","High income",3911.94062083607,160.022735767978,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1997,35721.6105928791,35.7,58316954,101642106172.288,"Europe & Central Asia","High income",3244.06940393587,132.702643356602,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1998,36773.9287790406,36.6,58487141,112595598255.236,"Europe & Central Asia","High income",3394.35431285518,138.850232136916,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",1999,37730.7155591161,36.8,58682466,141102971304.142,"Europe & Central Asia","High income",3548.19156159625,145.143133740649,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2000,39297.1366317267,38.9,58892514,144674271729.67,"Europe & Central Asia","High income",3704.67291438143,151.544195667812,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2001,40082.1359356822,37.1,59119673,147009399060.263,"Europe & Central Asia","High income",3833.04931856391,156.795590153689,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2002,40594.932929345,35.1,59370479,157322376128.111,"Europe & Central Asia","High income",3953.63262525126,161.728198414991,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2003,41706.8303930126,34.9,59647577,187648949402.981,"Europe & Central Asia","High income",4045.52182291657,165.487038904442,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2004,42434.8209023638,34.8,59987905,233181890911.355,"Europe & Central Asia","High income",4125.39222105653,168.754235637736,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2005,43320.5628684438,35.5,60401206,256329504327.937,"Europe & Central Asia","High income",4169.28984873768,170.549922013405,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2006,43944.9985799069,35.9,60846820,292596682584.571,"Europe & Central Asia","High income",4441.91286028468,181.701901138214,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2007,44882.141312304,34.4,61322463,342996476974.974,"Europe & Central Asia","High income",4405.29515136058,180.204008780549,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2008,44508.2874631479,35.4,61806995,343094638724.684,"Europe & Central Asia","High income",4348.76256325482,177.891473830365,68.342083535035,"Menos industrializado"
"GBR","United Kingdom",2010,42762.720840223,33.7,62766365,306566342231.863,"Europe & Central Asia","High income",3876.53082568092,158.5742546066,68.342083535035,"Menos industrializado"
"USA","United States",1970,25108.3873891175,36.6,205052000,1.145e+10,"North America","High income",3754.57281893824,100,79.255776225979,"Menos industrializado"
"USA","United States",1972,26668.1690068193,36.7,209896000,1.335e+10,"North America","High income",3983.86864269253,106.107108180129,79.255776225979,"Menos industrializado"
"USA","United States",1973,27906.1356426005,36.1,211909000,1.704e+10,"North America","High income",4312.65752033158,114.864133106657,79.255776225979,"Menos industrializado"
"USA","United States",1974,27502.8548958664,35.5,213854000,2.077e+10,"North America","High income",4105.1948344945,109.338532836218,79.255776225979,"Menos industrializado"
"USA","United States",1975,27177.0167648036,35.7,215973000,2.333e+10,"North America","High income",3825.11583581747,101.878856005227,79.255776225979,"Menos industrializado"
"USA","United States",1976,28370.4569990061,35.6,218035000,2.758e+10,"North America","High income",4081.09597660339,108.696679313773,79.255776225979,"Menos industrializado"
"USA","United States",1977,29385.3192596356,35.5,220239000,3.109e+10,"North America","High income",4214.92378415284,112.26107435958,79.255776225979,"Menos industrializado"
"USA","United States",1978,30684.9987747049,34.8,222585000,3.545e+10,"North America","High income",4350.13328364402,115.86226964894,79.255776225979,"Menos industrializado"
"USA","United States",1979,31309.0493216525,34.8,225055000,38831300000,"North America","High income",4342.84129173941,115.668053362394,79.255776225979,"Menos industrializado"
"USA","United States",1980,30930.4214515341,34.7,227225000,4.755e+10,"North America","High income",4006.91568033619,106.72094732389,79.255776225979,"Menos industrializado"
"USA","United States",1981,31405.6062642433,35.5,229466000,5.725e+10,"North America","High income",4098.9772729478,109.172933130298,79.255776225979,"Menos industrializado"
"USA","United States",1982,30546.7587475276,36.7,231664000,6.399e+10,"North America","High income",3850.80694294298,102.563117793836,79.255776225979,"Menos industrializado"
"USA","United States",1983,31656.1736604625,37.3,233792000,6.422e+10,"North America","High income",3930.21515542643,104.678091089411,79.255776225979,"Menos industrializado"
"USA","United States",1971,25609.294432327,36.9,207661000,1.28e+10,"North America","High income",3756.5897609449,100.053719613493,79.255776225979,"Menos industrializado"
"USA","United States",1998,45374.6215189233,40,275854000,2.62767e+11,"North America","High income",5579.59844034579,148.608076322346,79.255776225979,"Menos industrializado"
"USA","United States",1999,47004.469017723,40,279040000,2.77997e+11,"North America","High income",5835.53424597936,155.42471880009,79.255776225979,"Menos industrializado"
"USA","United States",2000,48379.7551705781,40.1,282162411,2.98023e+11,"North America","High income",6192.0983483984,164.921514297583,79.255776225979,"Menos industrializado"
"USA","United States",2001,48361.0167607073,40.6,284968955,2.84033e+11,"North America","High income",5886.50125499389,156.782183722795,79.255776225979,"Menos industrializado"
"USA","United States",2002,48729.1586442625,40.4,287625193,2.88059e+11,"North America","High income",5880.50266616084,156.622416177396,79.255776225979,"Menos industrializado"
"USA","United States",2003,49662.7520549839,40.8,290107933,2.97735e+11,"North America","High income",6149.03291592912,163.774501453617,79.255776225979,"Menos industrializado"
"USA","United States",2004,51098.5573007417,40.5,292805298,3.44537e+11,"North America","High income",6518.25199099396,173.608351877358,79.255776225979,"Menos industrializado"
"USA","United States",2005,52393.4513113092,41.3,295516599,3.7849e+11,"North America","High income",6649.10726965062,177.093576028469,79.255776225979,"Menos industrializado"
"USA","United States",2006,53335.5896950225,41.7,298379912,4.23086e+11,"North America","High income",6960.96693346554,185.399705083734,79.255776225979,"Menos industrializado"
"USA","United States",2007,53889.3964951775,41.1,301231207,4.95658e+11,"North America","High income",7123.41474028107,189.726370583365,79.255776225979,"Menos industrializado"
"USA","United States",2008,53442.7136899777,41.1,304093966,5.4079e+11,"North America","High income",6904.92841779866,183.907164697136,79.255776225979,"Menos industrializado"
"USA","United States",2009,51611.3217087719,40.9,306771529,5.22458e+11,"North America","High income",6193.44266656487,164.957319120962,79.255776225979,"Menos industrializado"
"USA","United States",2010,52555.7695134023,40.2,309378227,5.82045e+11,"North America","High income",6482.10853182015,172.645700174574,79.255776225979,"Menos industrializado"
"USA","United States",2011,52956.6630340962,41.2,311839461,6.44669e+11,"North America","High income",6452.81138043779,171.865394323677,79.255776225979,"Menos industrializado"
"USA","United States",2012,53738.1476714593,41.2,314339099,6.84822e+11,"North America","High income",6353.46300818562,169.219331055146,79.255776225979,"Menos industrializado"
"USA","United States",2013,54462.6252412407,40.9,316726282,7.19416e+11,"North America","High income",6493.54629660795,172.950335757352,79.255776225979,"Menos industrializado"
"USA","United States",2014,55394.4510435329,41.7,319257560,7.5705e+11,"North America","High income",6543.66451586057,174.285193853586,79.255776225979,"Menos industrializado"
"USA","United States",2015,56572.9188996063,41.5,321815121,7.69403e+11,"North America","High income",6566.20883086356,174.885643387799,79.255776225979,"Menos industrializado"
"USA","United States",2016,57151.4708448372,41.3,324353340,7.8343e+11,"North America","High income",6492.59908886821,172.925107647912,79.255776225979,"Menos industrializado"
"USA","United States",2017,58151.7021391854,41.4,326608609,8.37473e+11,"North America","High income",6333.61205513083,168.690617030619,79.255776225979,"Menos industrializado"
"USA","United States",2018,59526.665698712,41.8,328529577,8.67668e+11,"North America","High income",6587.22085146563,175.44528150418,79.255776225979,"Menos industrializado"
"USA","United States",2019,60750.9898621637,41.9,330226227,8.98997e+11,"North America","High income",6568.75582176219,174.953480423367,79.255776225979,"Menos industrializado"
"USA","United States",2020,59194.6665172031,40,331577720,7.38992e+11,"North America","High income",6253.19542649155,166.548785389117,79.255776225979,"Menos industrializado"
"USA","United States",2021,62680.2503585805,39.7,332099760,8.18216e+11,"North America","High income",6712.37475628288,178.778654190041,79.255776225979,"Menos industrializado"
"USA","United States",2022,63886.1317069841,41.7,334017321,9.6287e+11,"North America","High income",6748.1804225134,179.732309051918,79.255776225979,"Menos industrializado"
"USA","United States",2023,65186.5977244157,41.8,336806231,1.045075e+12,"North America","High income",6730.28865055737,179.255776225979,79.255776225979,"Menos industrializado"
"USA","United States",1984,33654.3079300258,37.3,235825000,7.1114e+10,"North America","High income",4198.74717847576,111.830223595534,79.255776225979,"Menos industrializado"
"USA","United States",1985,34748.2668742364,37.6,237924000,7.3093e+10,"North America","High income",4267.94501526645,113.673251820786,79.255776225979,"Menos industrializado"
"USA","United States",1986,35620.759359254,37.6,240133000,8.6699e+10,"North America","High income",4267.23148524192,113.65424752765,79.255776225979,"Menos industrializado"
"USA","United States",1987,36523.4044857245,37.2,242289000,9.8662e+10,"North America","High income",4547.13929326792,121.109364834581,79.255776225979,"Menos industrializado"
"USA","United States",1988,37705.0600397471,37.7,244499000,1.10915e+11,"North America","High income",4824.7853670115,128.504242684416,79.255776225979,"Menos industrializado"
"USA","United States",1989,38722.252151711,38.2,246819000,1.2714e+11,"North America","High income",4743.86189791666,126.348911758707,79.255776225979,"Menos industrializado"
"USA","United States",1990,39009.3725082423,38.3,249623000,1.4786e+11,"North America","High income",4654.20577522153,123.96099369136,79.255776225979,"Menos industrializado"
"USA","United States",1991,38449.8815276871,38,252981000,1.6426e+11,"North America","High income",4447.9065939278,118.466382420188,79.255776225979,"Menos industrializado"
"USA","United States",1992,39256.0481325055,38.4,256514000,177241900000,"North America","High income",4471.41434954106,119.092492413173,79.255776225979,"Menos industrializado"
"USA","United States",1993,39807.8795034206,40.4,259919000,1.85911e+11,"North America","High income",4574.14648398557,121.828679441596,79.255776225979,"Menos industrializado"
"USA","United States",1994,40907.0184352707,40,263126000,2.00395e+11,"North America","High income",4859.7452323695,129.435370326465,79.255776225979,"Menos industrializado"
"USA","United States",1995,41507.9135604158,39.9,266278000,2.19193e+11,"North America","High income",5124.71716938939,136.49268283039,79.255776225979,"Menos industrializado"
"USA","United States",1996,42575.6896936773,40.3,269394000,2.39515e+11,"North America","High income",5198.0908562034,138.446931432092,79.255776225979,"Menos industrializado"
"USA","United States",1997,43936.9050018073,40.5,272657000,2.56093e+11,"North America","High income",5411.30095455409,144.125609370505,79.255776225979,"Menos industrializado"
